step,node_id,is_gateway,lat,lon,battery_pct,reported_lat,reported_lon,reported_battery,protocol,packets_sent,packets_delivered,energy_mJ,collisions
142,22,False,18.4417476,73.8655182,69.1,,,,wifi,200,0,0.0,9944
142,23,False,18.4615982,73.8591861,81.8,,,,zigbee,201,0,112.5,9944
142,24,False,18.4462928,73.8486032,43.0,,,,zigbee,200,0,0.0,9944
142,25,False,18.4651108,73.8646481,64.2,,,,wifi,202,0,14400.0,9944
142,26,False,18.4538521,73.8681811,55.9,,,,zigbee,200,0,0.0,9944
142,27,False,18.4529403,73.8670447,70.3,,,,zigbee,202,0,180.0,9944
142,28,False,18.4522794,73.8566674,80.1,,,,zigbee,201,0,112.5,9944
142,29,False,18.4451071,73.8609172,56.3,,,,zigbee,208,0,72000.0,9944
142,30,False,18.4571137,73.849863,89.7,,,,wifi,202,0,9112.5,9944
142,31,False,18.4492672,73.8644541,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
142,32,False,18.4617959,73.8535754,61.9,,,,zigbee,200,0,0.0,9944
142,33,False,18.4581472,73.8715761,98.6,,,,wifi,200,0,0.0,9944
142,34,False,18.4588369,73.8582888,49.5,,,,ble,200,0,0.0,9944
142,35,False,18.4515095,73.8708775,53.4,,,,zigbee,200,0,0.0,9944
142,36,False,18.4518257,73.8529951,46.9,,,,zigbee,205,0,562.5,9944
142,37,False,18.4468919,73.8490383,63.1,,,,zigbee,202,0,225.0,9944
142,38,False,18.4455971,73.8475284,96.9,,,,zigbee,202,0,225.0,9944
142,39,False,18.4567621,73.8514304,81.8,,,,zigbee,200,0,0.0,9944
142,40,False,18.4432395,73.8572599,57.2,,,,zigbee,202,0,180.0,9944
142,41,False,18.4427796,73.849341,70.9,,,,zigbee,202,0,180.0,9944
142,42,False,18.4486153,73.8526583,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
142,43,False,18.4317649,73.8583566,79.3,,,,zigbee,200,0,0.0,9944
142,44,False,18.442252,73.856345,88.1,,,,zigbee,201,0,67.5,9944
142,45,False,18.4434532,73.8491547,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
142,46,False,18.4418957,73.8679726,82.8,,,,wifi,200,0,0.0,9944
142,47,False,18.4522888,73.8583118,82.4,,,,zigbee,207,0,697.5,9944
142,48,False,18.4498931,73.8525835,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
142,49,False,18.4423801,73.8527215,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
142,50,False,18.4488889,73.8582314,94.4,,,,zigbee,207,0,787.5,9944
142,51,False,18.4413481,73.8628895,62.7,,,,wifi,200,0,0.0,9944
142,52,False,18.4427368,73.8586898,41.1,,,,zigbee,203,0,337.5,9944
142,53,False,18.4621139,73.8687359,77.3,,,,wifi,203,0,27000.0,9944
143,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
143,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
143,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
143,4,False,18.4474752,73.8530591,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
143,5,False,18.4600395,73.8483388,89.7,,,,wifi,201,0,5400.0,9944
143,6,False,18.4460243,73.8539748,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
143,7,False,18.4489056,73.8584145,83.7,,,,zigbee,204,0,405.0,9944
143,8,False,18.4447455,73.8505221,64.0,,,,zigbee,201,0,112.5,9944
143,9,False,18.4448811,73.8574165,54.8,,,,zigbee,204,0,450.0,9944
143,10,False,18.4554565,73.8489082,69.6,,,,wifi,204,0,36000.0,9944
143,11,False,18.442893,73.8692842,99.7,,,,wifi,201,0,9000.0,9944
143,12,False,18.4460725,73.8527881,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
143,13,False,18.445715,73.8592557,85.7,,,,zigbee,202,0,180.0,9944
143,14,False,18.4538338,73.8708456,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
143,15,False,18.4601497,73.8691837,96.8,,,,wifi,201,0,9000.0,9944
143,16,False,18.4475963,73.8683454,47.2,,,,zigbee,200,0,0.0,9944
143,17,False,18.4506318,73.8514666,82.4,,,,zigbee,202,0,225.0,9944
143,18,False,18.4624809,73.8653481,72.3,,,,wifi,203,0,27000.0,9944
143,19,False,18.4528729,73.8653802,61.2,,,,zigbee,200,0,0.0,9944
143,20,False,18.4526672,73.8702036,54.9,,,,zigbee,203,0,292.5,9944
143,21,False,18.4473639,73.8510837,88.5,,,,zigbee,200,0,0.0,9944
143,22,False,18.4417907,73.8655589,69.1,,,,wifi,200,0,0.0,9944
143,23,False,18.4616103,73.8593796,81.8,,,,zigbee,201,0,112.5,9944
143,24,False,18.4463296,73.8483793,43.0,,,,zigbee,200,0,0.0,9944
143,25,False,18.4649871,73.8646515,64.2,,,,wifi,202,0,14400.0,9944
143,26,False,18.4538034,73.868006,55.9,,,,zigbee,200,0,0.0,9944
143,27,False,18.4529269,73.8671102,70.3,,,,zigbee,202,0,180.0,9944
143,28,False,18.4521396,73.8566542,80.1,,,,zigbee,201,0,112.5,9944
143,29,False,18.4452507,73.8608826,56.3,,,,zigbee,208,0,72000.0,9944
143,30,False,18.4571169,73.8497993,89.7,,,,wifi,202,0,9112.5,9944
143,31,False,18.4492717,73.8642978,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
143,32,False,18.4616562,73.8536795,61.9,,,,zigbee,200,0,0.0,9944
143,33,False,18.4579745,73.871586,98.6,,,,wifi,200,0,0.0,9944
143,34,False,18.4588514,73.8582864,49.5,,,,ble,200,0,0.0,9944
143,35,False,18.4515088,73.870962,53.4,,,,zigbee,200,0,0.0,9944
143,36,False,18.451809,73.8527958,46.9,,,,zigbee,205,0,562.5,9944
143,37,False,18.4470566,73.8490576,63.1,,,,zigbee,202,0,225.0,9944
143,38,False,18.4457504,73.8475286,96.9,,,,zigbee,202,0,225.0,9944
143,39,False,18.4567279,73.8512873,81.8,,,,zigbee,200,0,0.0,9944
143,40,False,18.4430845,73.8572925,57.2,,,,zigbee,202,0,180.0,9944
143,41,False,18.4427741,73.8492113,70.9,,,,zigbee,202,0,180.0,9944
143,42,False,18.4485818,73.8524371,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
143,43,False,18.4316413,73.8582814,79.3,,,,zigbee,200,0,0.0,9944
143,44,False,18.4421045,73.8563362,88.1,,,,zigbee,201,0,67.5,9944
143,45,False,18.4434102,73.8492277,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
143,46,False,18.4419404,73.8678046,82.8,,,,wifi,200,0,0.0,9944
143,47,False,18.4524558,73.8583379,82.4,,,,zigbee,207,0,697.5,9944
143,48,False,18.449946,73.8524039,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
143,49,False,18.4423722,73.8526635,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
143,50,False,18.4489186,73.8582467,94.4,,,,zigbee,207,0,787.5,9944
143,51,False,18.4412102,73.8628978,62.7,,,,wifi,200,0,0.0,9944
143,52,False,18.4426436,73.8585945,41.1,,,,zigbee,203,0,337.5,9944
143,53,False,18.4621825,73.8687351,77.3,,,,wifi,203,0,27000.0,9944
144,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
144,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
144,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
144,4,False,18.4474461,73.8530542,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
144,5,False,18.4601104,73.8485348,89.7,,,,wifi,201,0,5400.0,9944
144,6,False,18.4461842,73.8539655,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
144,7,False,18.4490527,73.8583937,83.7,,,,zigbee,204,0,405.0,9944
144,8,False,18.4447589,73.850364,64.0,,,,zigbee,201,0,112.5,9944
144,9,False,18.4448444,73.8573946,54.8,,,,zigbee,204,0,450.0,9944
144,10,False,18.4554611,73.8489074,69.6,,,,wifi,204,0,36000.0,9944
144,11,False,18.442821,73.869377,99.7,,,,wifi,201,0,9000.0,9944
144,12,False,18.4462349,73.8527685,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
144,13,False,18.4455605,73.859287,85.7,,,,zigbee,202,0,180.0,9944
144,14,False,18.453827,73.8706818,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
144,15,False,18.4603269,73.8691637,96.8,,,,wifi,201,0,9000.0,9944
144,16,False,18.4478036,73.8683091,47.2,,,,zigbee,200,0,0.0,9944
144,17,False,18.450594,73.8516,82.4,,,,zigbee,202,0,225.0,9944
144,18,False,18.4623284,73.8654737,72.3,,,,wifi,203,0,27000.0,9944
144,19,False,18.4529157,73.8652336,61.2,,,,zigbee,200,0,0.0,9944
144,20,False,18.4527427,73.8700952,54.9,,,,zigbee,203,0,292.5,9944
144,21,False,18.4474204,73.8508879,88.5,,,,zigbee,200,0,0.0,9944
144,22,False,18.4417476,73.8655182,69.1,,,,wifi,200,0,0.0,9944
144,23,False,18.4616211,73.8595535,81.8,,,,zigbee,201,0,112.5,9944
144,24,False,18.4463516,73.8482451,43.0,,,,zigbee,200,0,0.0,9944
144,25,False,18.4648107,73.8646563,64.2,,,,wifi,202,0,14400.0,9944
144,26,False,18.4538634,73.8682215,55.9,,,,zigbee,200,0,0.0,9944
144,27,False,18.4529403,73.8670447,70.3,,,,zigbee,202,0,180.0,9944
144,28,False,18.4522794,73.8566674,80.1,,,,zigbee,201,0,112.5,9944
144,29,False,18.4454099,73.8608443,56.3,,,,zigbee,208,0,72000.0,9944
144,30,False,18.4571729,73.8497926,89.7,,,,wifi,202,0,9112.5,9944
144,31,False,18.4492778,73.8640865,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
144,32,False,18.4615428,73.8537641,61.9,,,,zigbee,200,0,0.0,9944
144,33,False,18.457888,73.8715909,98.6,,,,wifi,200,0,0.0,9944
144,34,False,18.4590537,73.8582712,49.5,,,,ble,200,0,0.0,9944
144,35,False,18.451712,73.870969,53.4,,,,zigbee,200,0,0.0,9944
144,36,False,18.4517973,73.8526568,46.9,,,,zigbee,205,0,562.5,9944
144,37,False,18.4471245,73.8490655,63.1,,,,zigbee,202,0,225.0,9944
144,38,False,18.445867,73.8475288,96.9,,,,zigbee,202,0,225.0,9944
144,39,False,18.4567139,73.8512289,81.8,,,,zigbee,200,0,0.0,9944
144,40,False,18.4428942,73.8573326,57.2,,,,zigbee,202,0,180.0,9944
144,41,False,18.4427741,73.8492113,70.9,,,,zigbee,202,0,180.0,9944
144,42,False,18.4485753,73.8523941,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
144,43,False,18.4314865,73.8581873,79.3,,,,zigbee,200,0,0.0,9944
144,44,False,18.4420959,73.8563357,88.1,,,,zigbee,201,0,67.5,9944
144,45,False,18.4434102,73.8492277,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
144,46,False,18.4419473,73.8677787,82.8,,,,wifi,200,0,0.0,9944
144,47,False,18.4526228,73.8583639,82.4,,,,zigbee,207,0,697.5,9944
144,48,False,18.4499969,73.8522308,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
144,49,False,18.442388,73.8527792,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
144,50,False,18.4487903,73.8581806,94.4,,,,zigbee,207,0,787.5,9944
144,51,False,18.4410336,73.8629084,62.7,,,,wifi,200,0,0.0,9944
144,52,False,18.4426025,73.8585524,41.1,,,,zigbee,203,0,337.5,9944
144,53,False,18.4620508,73.8687367,77.3,,,,wifi,203,0,27000.0,9944
145,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
145,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
145,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
145,4,False,18.4474461,73.8530542,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
145,5,False,18.4600685,73.8484191,89.7,,,,wifi,201,0,5400.0,9944
145,6,False,18.4463312,73.853944,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
145,7,False,18.449131,73.8583827,83.7,,,,zigbee,204,0,405.0,9944
145,8,False,18.4447593,73.8503598,64.0,,,,zigbee,201,0,112.5,9944
145,9,False,18.4449108,73.8572866,54.8,,,,zigbee,204,0,450.0,9944
145,10,False,18.4556091,73.8488808,69.6,,,,wifi,204,0,36000.0,9944
145,11,False,18.4428098,73.8693914,99.7,,,,wifi,201,0,9000.0,9944
145,12,False,18.4463546,73.8527541,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
145,13,False,18.4455154,73.8592962,85.7,,,,zigbee,202,0,180.0,9944
145,14,False,18.4538221,73.870563,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
145,15,False,18.460455,73.8691492,96.8,,,,wifi,201,0,9000.0,9944
145,16,False,18.4478765,73.8682963,47.2,,,,zigbee,200,0,0.0,9944
145,17,False,18.4505359,73.8518053,82.4,,,,zigbee,202,0,225.0,9944
145,18,False,18.4622796,73.8655139,72.3,,,,wifi,203,0,27000.0,9944
145,19,False,18.4528792,73.8653585,61.2,,,,zigbee,200,0,0.0,9944
145,20,False,18.4528483,73.8699434,54.9,,,,zigbee,203,0,292.5,9944
145,21,False,18.4474658,73.8507305,88.5,,,,zigbee,200,0,0.0,9944
145,22,False,18.4417022,73.865488,69.1,,,,wifi,200,0,0.0,9944
145,23,False,18.4616136,73.8594329,81.8,,,,zigbee,201,0,112.5,9944
145,24,False,18.4463616,73.848184,43.0,,,,zigbee,200,0,0.0,9944
145,25,False,18.4650033,73.864651,64.2,,,,wifi,202,0,14400.0,9944
145,26,False,18.4538909,73.8683205,55.9,,,,zigbee,200,0,0.0,9944
145,27,False,18.4529269,73.8671102,70.3,,,,zigbee,202,0,180.0,9944
145,28,False,18.4523046,73.8564831,80.1,,,,zigbee,201,0,112.5,9944
145,29,False,18.4454634,73.8608314,56.3,,,,zigbee,208,0,72000.0,9944
145,30,False,18.4571169,73.8497993,89.7,,,,wifi,202,0,9112.5,9944
145,31,False,18.4492813,73.8639666,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
145,32,False,18.4617105,73.8536391,61.9,,,,zigbee,200,0,0.0,9944
145,33,False,18.4577659,73.8715977,98.6,,,,wifi,200,0,0.0,9944
145,34,False,18.459171,73.8582623,49.5,,,,ble,200,0,0.0,9944
145,35,False,18.4518732,73.8709746,53.4,,,,zigbee,200,0,0.0,9944
145,36,False,18.4517845,73.8525036,46.9,,,,zigbee,205,0,562.5,9944
145,37,False,18.4470136,73.8490525,63.1,,,,zigbee,202,0,225.0,9944
145,38,False,18.4460165,73.847529,96.9,,,,zigbee,202,0,225.0,9944
145,39,False,18.4567621,73.8514305,81.8,,,,zigbee,200,0,0.0,9944
145,40,False,18.4427732,73.857358,57.2,,,,zigbee,202,0,180.0,9944
145,41,False,18.4427796,73.849341,70.9,,,,zigbee,202,0,180.0,9944
145,42,False,18.4485991,73.8525512,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
145,43,False,18.4314754,73.8581805,79.3,,,,zigbee,200,0,0.0,9944
145,44,False,18.442252,73.856345,88.1,,,,zigbee,201,0,67.5,9944
145,45,False,18.4434532,73.8491547,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
145,46,False,18.4420465,73.8678184,82.8,,,,zigbee,200,0,0.0,9944
145,47,False,18.4527428,73.8583827,82.4,,,,zigbee,207,0,697.5,9944
145,48,False,18.4500341,73.8521041,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
145,49,False,18.4424132,73.852963,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
145,50,False,18.4487421,73.8581441,94.4,,,,zigbee,207,0,787.5,9944
145,51,False,18.4409861,73.8629113,62.7,,,,wifi,200,0,0.0,9944
145,52,False,18.4425343,73.8583563,41.1,,,,zigbee,203,0,337.5,9944
145,53,False,18.4618843,73.8687386,77.3,,,,wifi,203,0,27000.0,9944
146,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
146,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
146,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
146,4,False,18.4474334,73.8530407,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
146,5,False,18.4600395,73.8483388,89.7,,,,wifi,201,0,5400.0,9944
146,6,False,18.4464472,73.853927,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
146,7,False,18.4492724,73.8583645,83.7,,,,zigbee,204,0,405.0,9944
146,8,False,18.4447608,73.8502187,64.0,,,,zigbee,201,0,112.5,9944
146,9,False,18.4450123,73.8571217,54.8,,,,zigbee,204,0,450.0,9944
146,10,False,18.4557191,73.848861,69.6,,,,wifi,204,0,36000.0,9944
146,11,False,18.4427098,73.8695445,99.7,,,,wifi,201,0,9000.0,9944
146,12,False,18.4464095,73.8527475,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
146,13,False,18.4453183,73.8593178,85.7,,,,zigbee,202,0,180.0,9944
146,14,False,18.4538184,73.870473,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
146,15,False,18.4606314,73.8691293,96.8,,,,wifi,201,0,9000.0,9944
146,16,False,18.4477493,73.8683186,47.2,,,,zigbee,200,0,0.0,9944
146,17,False,18.4506318,73.8514666,82.4,,,,zigbee,202,0,225.0,9944
146,18,False,18.4621774,73.8656045,72.3,,,,wifi,203,0,27000.0,9944
146,19,False,18.452853,73.8654483,61.2,,,,zigbee,200,0,0.0,9944
146,20,False,18.4527602,73.87007,54.9,,,,zigbee,203,0,292.5,9944
146,21,False,18.4475014,73.8506071,88.5,,,,zigbee,200,0,0.0,9944
146,22,False,18.4417476,73.8655182,69.1,,,,wifi,200,0,0.0,9944
146,23,False,18.4616052,73.8592978,81.8,,,,zigbee,201,0,112.5,9944
146,24,False,18.4463282,73.8483874,43.0,,,,zigbee,200,0,0.0,9944
146,25,False,18.4651108,73.8646481,64.2,,,,wifi,202,0,14400.0,9944
146,26,False,18.453857,73.8681987,55.9,,,,zigbee,200,0,0.0,9944
146,27,False,18.452929,73.86715,70.3,,,,zigbee,202,0,180.0,9944
146,28,False,18.4523261,73.8563263,80.1,,,,zigbee,201,0,112.5,9944
146,29,False,18.4455911,73.8608049,56.3,,,,zigbee,208,0,72000.0,9944
146,30,False,18.4571729,73.8497926,89.7,,,,wifi,202,0,9112.5,9944
146,31,False,18.4492847,73.8638486,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
146,32,False,18.461802,73.8535709,61.9,,,,zigbee,200,0,0.0,9944
146,33,False,18.4576353,73.8716049,98.6,,,,wifi,200,0,0.0,9944
146,34,False,18.4591753,73.858262,49.5,,,,ble,200,0,0.0,9944
146,35,False,18.4520859,73.8709819,53.4,,,,zigbee,200,0,0.0,9944
146,36,False,18.4517821,73.8524756,46.9,,,,zigbee,205,0,562.5,9944
146,37,False,18.4471245,73.8490655,63.1,,,,zigbee,202,0,225.0,9944
146,38,False,18.4461571,73.8475292,96.9,,,,zigbee,202,0,225.0,9944
146,39,False,18.4568025,73.8515994,81.8,,,,zigbee,200,0,0.0,9944
146,40,False,18.4426796,73.8573777,57.2,,,,zigbee,202,0,180.0,9944
146,41,False,18.4427741,73.8492113,70.9,,,,zigbee,202,0,180.0,9944
146,42,False,18.4486222,73.8527038,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
146,43,False,18.4316232,73.8582704,79.3,,,,zigbee,200,0,0.0,9944
146,44,False,18.4420959,73.8563357,88.1,,,,zigbee,201,0,67.5,9944
146,45,False,18.4434882,73.8491317,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
146,46,False,18.4421307,73.8678395,82.8,,,,zigbee,200,0,0.0,9944
146,47,False,18.4528801,73.8584041,82.4,,,,zigbee,207,0,697.5,9944
146,48,False,18.4500657,73.8519968,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
146,49,False,18.4424291,73.8530793,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
146,50,False,18.4486808,73.8580917,94.4,,,,zigbee,207,0,787.5,9944
146,51,False,18.4410079,73.8627919,62.7,,,,wifi,200,0,0.0,9944
146,52,False,18.4424701,73.8581717,41.1,,,,zigbee,203,0,337.5,9944
146,53,False,18.4617706,73.86874,77.3,,,,wifi,203,0,27000.0,9944
147,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
147,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
147,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
147,4,False,18.4474461,73.8530542,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
147,5,False,18.4599981,73.8482243,89.7,,,,wifi,201,0,5400.0,9944
147,6,False,18.446594,73.8539055,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
147,7,False,18.449404,73.8583476,83.7,,,,zigbee,204,0,405.0,9944
147,8,False,18.4447618,73.8501184,64.0,,,,zigbee,201,0,112.5,9944
147,9,False,18.4450386,73.8570789,54.8,,,,zigbee,204,0,450.0,9944
147,10,False,18.455615,73.8486955,69.6,,,,wifi,204,0,36000.0,9944
147,11,False,18.4428098,73.8693914,99.7,,,,wifi,201,0,9000.0,9944
147,12,False,18.4462535,73.8527663,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
147,13,False,18.4452947,73.8593204,85.7,,,,zigbee,202,0,180.0,9944
147,14,False,18.453827,73.8706801,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
147,15,False,18.4607515,73.8691157,96.8,,,,wifi,201,0,9000.0,9944
147,16,False,18.4475963,73.8683454,47.2,,,,zigbee,200,0,0.0,9944
147,17,False,18.4505893,73.8516168,82.4,,,,zigbee,202,0,225.0,9944
147,18,False,18.4620786,73.865692,72.3,,,,wifi,203,0,27000.0,9944
147,19,False,18.4529889,73.8654905,61.2,,,,zigbee,200,0,0.0,9944
147,20,False,18.4528483,73.8699434,54.9,,,,zigbee,203,0,292.5,9944
147,21,False,18.4475315,73.8505028,88.5,,,,zigbee,200,0,0.0,9944
147,22,False,18.4417022,73.865488,69.1,,,,wifi,200,0,0.0,9944
147,23,False,18.4615982,73.8591861,81.8,,,,zigbee,201,0,112.5,9944
147,24,False,18.4463075,73.8485141,43.0,,,,zigbee,200,0,0.0,9944
147,25,False,18.4652922,73.8646432,64.2,,,,wifi,202,0,14400.0,9944
147,26,False,18.4538187,73.8680611,55.9,,,,zigbee,200,0,0.0,9944
147,27,False,18.4529481,73.8671877,70.3,,,,zigbee,202,0,180.0,9944
147,28,False,18.4523441,73.8561948,80.1,,,,zigbee,201,0,112.5,9944
147,29,False,18.4456024,73.8608025,56.3,,,,zigbee,208,0,72000.0,9944
147,30,False,18.4571729,73.8497926,89.7,,,,wifi,202,0,9112.5,9944
147,31,False,18.4492911,73.863624,73.6,18.4485846,73.8644837,73.6,zigbee,201,1,112.5,9944
147,32,False,18.4619781,73.8534396,61.9,,,,zigbee,200,0,0.0,9944
147,33,False,18.4576425,73.8717915,98.6,,,,wifi,200,0,0.0,9944
147,34,False,18.4589774,73.8582769,49.5,,,,ble,200,0,0.0,9944
147,35,False,18.4521645,73.8709846,53.4,,,,zigbee,200,0,0.0,9944
147,36,False,18.4517721,73.8523569,46.9,,,,zigbee,205,0,562.5,9944
147,37,False,18.4469932,73.8490501,63.1,,,,zigbee,202,0,225.0,9944
147,38,False,18.4462266,73.8475293,96.9,,,,zigbee,202,0,225.0,9944
147,39,False,18.456818,73.8516644,81.8,,,,zigbee,200,0,0.0,9944
147,40,False,18.4425488,73.8573945,57.2,,,,zigbee,202,0,180.0,9944
147,41,False,18.4427793,73.8493341,70.9,,,,zigbee,202,0,180.0,9944
147,42,False,18.4486492,73.8528824,99.0,18.4491871,73.8533668,99.0,zigbee,205,1,562.5,9944
147,43,False,18.4317587,73.8583528,79.3,,,,zigbee,200,0,0.0,9944
147,44,False,18.4420747,73.8561543,88.1,,,,zigbee,201,0,67.5,9944
147,45,False,18.4435202,73.8490656,84.6,18.4434009,73.848776,84.6,zigbee,204,1,360.0,9944
147,46,False,18.4422265,73.867848,82.8,,,,zigbee,200,0,0.0,9944
147,47,False,18.4527371,73.8583818,82.4,,,,zigbee,207,0,697.5,9944
147,48,False,18.4500657,73.8519968,94.3,18.4505081,73.8508587,94.3,zigbee,205,1,562.5,9944
147,49,False,18.4425914,73.8530663,53.1,18.4436539,73.8517001,53.1,zigbee,202,2,300.0,9944
147,50,False,18.44858,73.8580056,94.4,,,,zigbee,207,0,787.5,9944
147,51,False,18.4409861,73.8629113,62.7,,,,wifi,200,0,0.0,9944
147,52,False,18.4424248,73.8580415,41.1,,,,zigbee,203,0,337.5,9944
147,53,False,18.4619337,73.8687381,77.3,,,,wifi,203,0,27000.0,9944
148,0,True,18.4455576,73.852505,8333.2,,,,zigbee,0,0,0.0,9944
148,1,True,18.4503605,73.8675219,8333.2,,,,zigbee,0,0,0.0,9944
148,2,True,18.4577175,73.8584812,8333.2,,,,zigbee,0,0,0.0,9944
148,4,False,18.4474334,73.8530407,45.8,18.4473878,73.8526574,45.8,zigbee,204,1,525.0,9944
148,5,False,18.4600395,73.8483388,89.7,,,,wifi,201,0,5400.0,9944
148,6,False,18.4461842,73.8539655,62.8,18.446617,73.8521484,62.8,zigbee,203,1,292.5,9944
148,7,False,18.4494801,73.8583378,83.7,,,,zigbee,204,0,405.0,9944
148,8,False,18.4447424,73.8499254,64.0,,,,zigbee,201,0,112.5,9944
148,9,False,18.4449367,73.8572445,54.8,,,,zigbee,204,0,450.0,9944
148,10,False,18.4555063,73.8485229,69.6,,,,wifi,204,0,36000.0,9944
148,11,False,18.4427165,73.8695343,99.7,,,,wifi,201,0,9000.0,9944
148,12,False,18.4461272,73.8527815,66.1,18.4472673,73.8522787,66.1,zigbee,201,1,112.5,9944
148,13,False,18.4452076,73.8593319,85.7,,,,zigbee,202,0,180.0,9944
148,14,False,18.4538345,73.8708609,43.5,18.4540089,73.8697089,43.5,zigbee,201,1,112.5,9944
148,15,False,18.4601497,73.8691837,96.8,,,,wifi,201,0,9000.0,9944
148,16,False,18.447785,73.8683123,47.2,,,,zigbee,200,0,0.0,9944
148,17,False,18.450539,73.8517941,82.4,,,,zigbee,202,0,225.0,9944
148,18,False,18.4619201,73.8658324,72.3,,,,wifi,203,0,27000.0,9944
148,19,False,18.4531524,73.8655413,61.2,,,,zigbee,200,0,0.0,9944
148,20,False,18.452745,73.8700918,54.9,,,,zigbee,203,0,292.5,9944
148,21,False,18.4476777,73.8505603,88.5,,,,zigbee,200,0,0.0,9944
148,22,False,18.4416346,73.8654686,69.1,,,,wifi,200,0,0.0,9944
148,23,False,18.4616101,73.8593768,81.8,,,,zigbee,201,0,112.5,9944
148,24,False,18.4462759,73.8487065,43.0,,,,zigbee,200,0,0.0,9944
148,25,False,18.4654881,73.8646379,64.2,,,,wifi,202,0,14400.0,9944
148,26,False,18.4538034,73.868006,55.9,,,,zigbee,200,0,0.0,9944
148,27,False,18.452929,73.86715,70.3,,,,zigbee,202,0,180.0,9944
